,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk_err1,koi_duration_err1,koi_depth,koi_teq,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,ra,log,svm,cnn,Final_Selection
5560,0,1,0,0,1.92730001,0.00116,0.271,6177.1,1614,351.1,1,6057,180,-198,4.352,0.11199999999999999,-0.20800000000000002,294.27921000000003,FALSE POSITIVE,FALSE POSITIVE,FALSE POSITIVE,FALSE POSITIVE
5562,0,0,0,0,1.01485981,0.0101,0.23800000000000002,243.0,1928,8.4,1,6158,171,-236,4.453,0.055999999999999994,-0.22399999999999998,286.91598999999997,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5564,0,0,0,0,15.3902613,0.0113,0.395,76.8,1459,9.4,1,5649,67,-109,3.282,0.255,-0.085,291.79575,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5568,0,0,0,0,2.3518267999999996,0.47,0.29100000000000004,576.6,1535,24.5,1,5445,109,-87,4.14,0.322,-0.138,284.69968,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
5570,0,0,0,0,3.57944367,0.007559999999999999,0.335,117.2,1018,8.5,1,5341,182,-143,4.546,0.040999999999999995,-0.040999999999999995,286.85812000000004,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5576,0,0,0,0,392.50115,0.0511,1.1,391.2,225,8.9,1,5128,193,-167,4.388,0.14300000000000002,-0.14300000000000002,296.53479,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
5586,0,0,0,0,521.10826,0.0577,3.3,244.7,231,8.7,1,5942,165,-161,4.4319999999999995,0.09300000000000001,-0.09300000000000001,293.23929,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
5613,0,0,0,0,3.90735046,0.013000000000000001,0.408,109.3,1007,10.0,1,5497,147,-164,4.577,0.032,-0.136,292.82965,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5626,0,0,0,0,0.947554749,0.00359,0.11,65.4,1633,12.4,1,5508,74,-82,4.569,0.011000000000000001,-0.105,286.07114,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5638,0,0,0,0,1.002591901,0.00374,0.156,143.2,1391,11.1,1,4893,161,-161,4.574,0.05,-0.045,297.61307,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5639,0,0,0,0,3.37116682,0.0142,0.384,71.4,1291,9.8,1,5653,154,-154,4.288,0.204,-0.185,284.57642000000004,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5650,0,0,0,0,6.613671000000001,0.0132,0.449,32.8,1266,10.2,1,6056,183,-164,4.071000000000001,0.23399999999999999,-0.126,286.9454,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5652,0,0,0,0,1.48062814,0.007640000000000001,0.209,62.5,1653,10.3,1,6187,175,-219,4.499,0.054000000000000006,-0.21600000000000003,296.35956,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5660,0,0,0,0,1.057080807,0.0046700000000000005,0.139,60.6,1805,11.3,1,6000,167,-209,4.487,0.054000000000000006,-0.21600000000000003,295.35825,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5662,0,0,0,0,13.495949599999998,0.02,0.358,253.6,784,7.3,1,5962,174,-220,4.4639999999999995,0.047,-0.047,283.11642,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5665,0,0,0,0,43.2675604,0.0149,0.4,69.1,664,10.0,1,5747,77,-77,4.018,0.262,-0.087,289.36646,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5667,0,0,0,0,16.916338600000003,0.0196,0.601,64.2,648,6.3,1,5628,169,-136,4.513,0.069,-0.069,297.34726,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5706,0,0,0,0,1.96682825,0.008709999999999999,0.258,214.3,1283,9.5,1,5595,175,-195,4.581,0.042,-0.136,281.22937,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5707,0,0,0,0,4.237447181,0.00156,0.08199999999999999,350.1,1172,11.1,1,5993,180,-198,4.425,0.10099999999999999,-0.203,291.90216000000004,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5712,0,0,0,0,13.2298203,0.0195,0.679,157.8,856,10.0,3,6049,72,-91,4.353,0.076,-0.114,292.7131,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5718,0,0,0,0,5.90260586,0.007109999999999999,0.201,337.7,759,8.2,1,4960,147,-137,4.627,0.027000000000000003,-0.027000000000000003,294.87888,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5719,0,0,0,0,22.80265,0.0998,3.1,53.1,1045,11.8,1,5011,125,-107,3.321,0.214,-0.214,285.64092999999997,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
5723,0,0,0,0,27.2173855,0.0164,0.524,155.9,667,6.7,1,6263,179,-205,4.404,0.087,-0.087,290.31134,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5725,0,0,0,0,6.27651592,0.00807,0.20199999999999999,166.0,532,8.9,1,3914,97,-107,4.748,0.05,-0.05,289.15955,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5729,0,0,0,0,0.61810542,0.0012900000000000001,0.33399999999999996,12264.0,1994,118.7,1,5371,177,-147,4.4030000000000005,0.13,-0.13,298.21117999999996,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5739,0,0,0,0,1.790518325,3.43e-05,0.00323,61542.0,1850,2493.3,1,6586,148,-198,4.319,0.10099999999999999,-0.188,296.55593999999996,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5740,0,0,0,0,40.7698541,0.00963,0.501,239.8,585,8.8,1,5884,70,-79,4.306,0.115,-0.115,297.46857,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5745,0,0,0,0,5.01880305,0.00634,0.187,98.7,1178,10.3,1,6220,166,-222,4.398,0.07200000000000001,-0.217,290.21255,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5747,0,0,0,0,299.70687999999996,0.0494,2.7,230.7,237,8.6,1,5606,166,-141,4.5969999999999995,0.028999999999999998,-0.028999999999999998,287.02615,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
5758,0,0,0,0,4.88446644,0.008440000000000001,0.29,221.0,579,9.1,2,3883,70,-85,4.725,0.049,-0.025,287.85773,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5759,0,0,0,0,3.03359398,0.007809999999999999,0.22399999999999998,95.6,1529,12.3,2,5557,83,-72,4.037,0.21,-0.09,297.79691,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5760,0,0,0,0,9.3888216,0.00999,0.818,192.7,963,9.6,2,5846,79,-79,4.2780000000000005,0.132,-0.10800000000000001,295.8287,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5785,0,0,0,0,6.29340543,0.0129,0.413,96.4,1072,8.7,1,6214,167,-223,4.442,0.055999999999999994,-0.22399999999999998,287.94165,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5787,0,0,0,0,0.78430061,0.00773,0.242,254.7,1566,20.5,1,5176,154,-154,4.5889999999999995,0.077,-0.063,291.93063,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5790,0,0,0,0,22.786522,0.01,0.38799999999999996,228.3,661,7.9,2,6146,151,-193,4.497,0.045,-0.045,294.00787,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5795,0,0,0,0,8.7396758,0.0463,0.266,1431.0,577,15.6,1,4406,154,-170,4.643,0.044000000000000004,-0.032,282.37042,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5796,0,0,0,0,50.0122,0.0191,0.7659999999999999,210.4,432,8.3,1,5357,181,-147,4.503,0.07400000000000001,-0.07400000000000001,294.20096,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5802,0,0,0,0,3.17796408,0.00473,0.142,47.7,1034,6.0,3,5061,83,-76,4.488,0.08800000000000001,-0.027999999999999997,297.63518999999997,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5803,0,0,0,0,3.05293416,0.00688,0.23199999999999998,227.5,1047,10.1,2,5311,175,-159,4.588,0.03,-0.11199999999999999,287.53503,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5804,0,0,0,0,7.501793400000001,0.0195,0.337,134.8,1046,9.8,2,6321,174,-261,4.417,0.055999999999999994,-0.22399999999999998,293.12737999999996,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5805,0,0,0,0,0.912351255,0.005679999999999999,0.168,111.8,1840,9.1,2,5481,82,-74,4.369,0.121,-0.099,291.55051000000003,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5806,0,0,0,0,12.470111099999999,0.0139,0.465,89.7,1074,9.3,1,5623,93,-67,3.877,0.233,-0.078,292.52939,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5828,0,0,0,0,10.9279755,0.0183,0.621,71.5,834,7.3,1,6045,143,-178,4.494,0.043,-0.043,296.56937,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5837,0,0,0,0,10.217058900000001,0.0187,0.659,121.3,929,7.9,1,6211,169,-225,4.3839999999999995,0.10800000000000001,-0.201,298.54852,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5842,0,0,0,0,27.5837778,0.00939,0.33899999999999997,202.5,1330,8.5,1,5092,83,-161,2.945,0.027999999999999997,-0.027999999999999997,296.84967,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5846,0,0,0,0,3.14735789,0.0149,0.318,51.8,2209,9.3,1,5189,72,-124,3.352,0.262,-0.087,289.82198999999997,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5849,0,0,0,0,2.61090223,0.007679999999999999,0.201,222.5,1323,10.7,2,5514,74,-74,4.345,0.132,-0.10800000000000001,299.16953,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5850,0,0,0,0,17.6637979,0.0243,0.912,67.9,1178,9.7,2,5734,95,-69,3.591,0.292,-0.09699999999999999,293.57394,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5851,0,0,0,0,9.48814747,0.00496,0.19399999999999998,47.9,856,11.1,3,5680,104,-113,4.414,0.07200000000000001,-0.07200000000000001,288.53082,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5857,0,0,0,0,4.84505985,0.0054600000000000004,0.182,298.4,723,10.7,3,4337,77,-86,4.581,0.045,-0.009000000000000001,295.79138,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5860,0,0,0,0,623.7077400000001,0.0125,0.488,250.9,258,10.2,2,6626,158,-217,4.3469999999999995,0.11199999999999999,-0.182,294.95257999999995,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5863,0,0,0,0,2.70581614,0.00449,0.156,46.9,1356,41.8,1,5992,148,-152,4.42,0.098,-0.098,299.11465,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5866,0,0,0,0,1.28940823,0.0117,0.455,32.1,3112,10.3,1,5826,78,-87,3.465,0.252,-0.10800000000000001,283.77316,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5869,0,0,0,0,13.8086331,0.0165,0.428,207.1,659,9.0,1,5515,165,-165,4.5680000000000005,0.055999999999999994,-0.11199999999999999,289.62292,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5875,0,1,0,0,2.243569483,9.15e-05,0.00502,66328.0,1364,1107.7,1,6081,181,-181,4.526,0.081,-0.15,295.18892999999997,FALSE POSITIVE,FALSE POSITIVE,FALSE POSITIVE,FALSE POSITIVE
5876,0,0,0,0,2.4376438,0.0067,0.16399999999999998,27.1,1686,8.8,1,5927,79,-79,4.117,0.182,-0.098,287.76895,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5883,0,0,0,0,4.15736472,0.00905,0.207,200.7,931,11.2,1,5183,154,-154,4.558,0.045,-0.078,286.40033,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5889,0,0,0,0,2.012094,0.007259999999999999,0.257,74.8,1523,9.1,2,5633,76,-76,4.296,0.15,-0.113,298.40137000000004,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5891,0,0,0,0,9.476705699999998,0.0159,0.413,230.5,841,8.6,2,5911,177,-195,4.519,0.048,-0.204,292.25464,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5892,0,0,0,0,208.54335,0.0374,0.611,614.6,321,10.4,3,5533,83,-74,4.275,0.168,-0.11199999999999999,289.66489,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5893,0,0,0,0,5.039585099999999,0.0146,0.624,70.1,1067,9.6,2,5912,164,-161,4.453,0.08199999999999999,-0.08199999999999999,286.54041,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5894,0,0,0,0,7.64370363,0.00765,0.182,70.9,1334,13.2,3,6120,195,-217,3.9339999999999997,0.39799999999999996,-0.133,300.31619,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5895,0,0,0,0,2.9590637,0.0812,2.5,23.6,1564,6.4,1,6192,161,-184,4.195,0.21,-0.21,288.01552999999996,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
5898,0,0,0,0,5.11683678,0.0131,0.39899999999999997,161.4,1039,9.2,1,5955,188,-208,4.52,0.05,-0.212,295.73334,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5904,0,0,0,0,17.9925973,0.007809999999999999,0.289,198.5,748,8.7,1,5931,160,-178,4.351,0.14800000000000002,-0.18100000000000002,283.13372999999996,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5909,0,0,0,0,19.164111,0.013000000000000001,0.451,215.9,519,8.1,1,5103,153,-138,4.65,0.033,-0.077,291.09485,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5917,0,0,0,0,0.8002632190000001,0.00238,0.102,170.5,1240,13.2,1,4336,118,-144,4.656000000000001,0.059000000000000004,-0.027000000000000003,284.77267,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5919,0,0,0,0,441.17369,0.0473,2.9,702.0,217,11.5,1,5610,171,-162,4.551,0.027000000000000003,-0.027000000000000003,290.30801,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
5927,0,0,0,0,19.2532128,0.0118,0.40399999999999997,219.3,692,7.4,1,6060,162,-198,4.495,0.05,-0.2,287.46475,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5929,0,0,0,0,1.817079849,0.00324,0.136,204.6,1454,10.8,1,5808,162,-223,4.503,0.039,-0.221,282.55869,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5931,0,0,0,0,23.378773300000002,0.0309,0.698,76.0,694,8.1,1,6210,156,-194,4.4239999999999995,0.055999999999999994,-0.055999999999999994,288.29787999999996,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5932,0,0,0,0,15.09984259,0.0045899999999999995,0.135,484.8,576,6.7,1,5191,166,-142,4.615,0.059000000000000004,-0.059000000000000004,290.54504,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5934,0,0,0,0,15.3416245,0.00731,0.501,269.6,605,9.2,1,5061,167,-134,4.504,0.07400000000000001,-0.07400000000000001,296.28311,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5940,0,0,0,0,10.0714369,0.0162,0.488,49.5,1362,10.8,1,5768,192,-157,3.633,0.816,-0.192,287.22351000000003,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5952,0,0,0,0,383.85362000000003,0.0346,1.6,422.9,314,7.5,1,6675,150,-279,4.341,0.076,-0.076,294.28693,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
5955,0,0,0,0,8.9429645,0.00908,0.6990000000000001,233.5,536,7.2,1,4183,125,-138,4.655,0.055999999999999994,-0.024,284.27499,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5956,0,0,0,0,2.4056253030000003,0.00185,0.0636,163.5,1180,12.0,1,5450,146,-163,4.573,0.027000000000000003,-0.153,292.72078999999997,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5962,0,0,0,0,0.8399071579999999,0.00428,0.187,119.6,1640,10.7,1,5120,170,-154,4.478,0.099,-0.11,284.12521,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5964,0,0,0,0,1.7613778000000002,0.114,0.182,359.3,1824,10.5,1,6544,181,-250,4.349,0.07200000000000001,-0.217,293.17194,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5969,0,0,0,0,1.758599866,0.00175,0.0708,237.8,1101,11.9,1,4744,150,-125,4.606,0.027000000000000003,-0.027000000000000003,289.96161,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5970,0,1,0,0,1.260575815,7.7e-05,0.00286,154280.0,1410,781.2,1,5388,160,-144,4.5760000000000005,0.07,-0.07,290.01401,FALSE POSITIVE,FALSE POSITIVE,FALSE POSITIVE,FALSE POSITIVE
5972,0,0,0,0,14.1573717,0.0132,0.33,130.0,778,9.3,3,6122,182,-200,4.487,0.054000000000000006,-0.21600000000000003,292.31601,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5974,0,0,0,0,6.31915999,0.006940000000000001,0.235,34.4,1369,9.8,3,6254,174,-212,4.019,0.266,-0.114,298.20261,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5975,0,0,0,0,2.58393841,0.007659999999999999,0.295,49.4,1470,8.5,2,6164,165,-220,4.378,0.09,-0.21,288.46909,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5977,0,0,0,0,6.5595368,0.0175,0.684,26.3,1079,10.1,2,5950,71,-83,4.323,0.096,-0.14400000000000002,294.12487999999996,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5978,0,0,0,0,31.532298699999995,0.0215,1.2,106.4,461,7.8,4,5183,106,-99,4.6080000000000005,0.015,-0.015,286.86548,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5991,0,0,0,0,4.02018903,0.00744,0.182,18.5,1337,14.4,2,5788,115,-115,4.178,0.17600000000000002,-0.095,288.39529,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5994,0,0,0,0,4.98792404,0.0061,0.156,346.2,485,9.7,1,3606,57,-72,4.859,0.045,-0.036000000000000004,293.2811,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
5999,0,0,0,0,91.64998299999999,0.0286,0.9390000000000001,193.6,568,8.7,2,6705,164,-233,4.145,0.16399999999999998,-0.16399999999999998,294.93197999999995,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6002,0,0,0,0,44.113873,0.0254,0.8420000000000001,196.3,1158,6.6,4,7854,227,-311,3.6689999999999996,0.258,-0.258,294.31064,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
6007,0,0,0,0,482.62010999999995,0.0387,1.3,324.0,263,8.1,1,6315,167,-217,4.388999999999999,0.071,-0.071,298.27673,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
6010,0,0,0,0,10.1551587,0.0109,0.389,141.6,721,6.8,1,5275,185,-144,4.505,0.083,-0.083,290.56674,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6014,0,0,0,0,608.20572,0.0341,1.5,554.2,143,11.3,1,4486,132,-127,4.6419999999999995,0.04,-0.04,291.95437999999996,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
6016,0,0,0,0,91.069934,0.102,3.0,12.7,1103,8.7,3,9051,298,-379,3.623,0.305,-0.305,295.51333999999997,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
6023,0,0,0,0,366.088938,0.0107,0.231,537.9,257,29.0,1,5941,187,-208,4.4639999999999995,0.07,-0.196,291.35892,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6024,0,0,0,0,414.45007999999996,0.0245,1.1,729.5,364,19.0,1,7037,215,-299,4.136,0.135,-0.135,292.8259,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
6025,0,0,0,0,381.97977000000003,0.0511,4.6,900.0,132,10.4,1,3761,50,-50,4.724,0.06,-0.06,288.96823,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
6026,0,0,0,0,67.412998,0.0587,2.4,126.1,572,6.2,4,6525,159,-233,4.248,0.138,-0.138,296.70224,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
6029,0,0,0,0,293.70696,0.0353,1.5,1575.0,274,11.2,1,6054,188,-202,4.508,0.048,-0.048,293.16879,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
6037,0,0,0,0,14.461834,0.0222,0.626,80.2,785,9.0,1,5457,81,-65,4.239,0.18600000000000003,-0.124,294.29364,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6038,0,0,0,0,362.22202000000004,0.0661,2.7,52.5,312,14.6,1,6113,153,-159,4.168,0.253,-0.21100000000000002,300.39194,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
6043,0,0,0,0,106.25976000000001,0.0216,0.8490000000000001,354.0,303,7.7,2,4827,129,-144,4.508,0.084,-0.07,291.18497,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6046,0,0,0,0,6.2089181,0.0148,0.39899999999999997,1664.0,1378,8.4,1,5548,210,-227,3.7969999999999997,0.515,-0.515,301.21725,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6050,0,0,0,0,3.64049242,0.00506,0.17600000000000002,42.1,1136,9.5,1,5745,78,-86,4.503,0.03,-0.12,300.42432,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6053,0,0,0,0,4.29251656,0.0115,0.45899999999999996,249.5,1144,11.0,1,6032,189,-232,4.485,0.052000000000000005,-0.20800000000000002,297.9487,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6057,0,0,0,0,5.52507406,0.009729999999999999,0.258,61.5,1028,9.8,1,5600,75,-75,4.378,0.11,-0.11,284.12134,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6058,0,0,0,0,0.694611128,0.00414,0.152,98.8,1415,9.3,1,4612,124,-138,4.646,0.024,-0.052000000000000005,286.31052,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6060,0,0,0,0,0.9337281959999999,0.0075,0.252,67.7,2006,13.3,1,6170,171,-214,4.43,0.07200000000000001,-0.217,292.16614,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6061,0,0,0,0,10.6982275,0.0102,0.335,246.0,919,9.1,1,6277,174,-239,4.417,0.06,-0.18,296.02774,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6065,0,0,0,0,3.09383248,0.006370000000000001,0.24100000000000002,373.7,998,9.7,1,5327,190,-169,4.646,0.032,-0.09699999999999999,295.92456,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6074,0,0,0,0,13.4450174,0.00835,0.24600000000000002,196.2,606,8.3,1,5003,151,-151,4.553,0.061,-0.05,290.72195,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6087,0,0,0,0,11.3251153,0.0179,0.43700000000000006,297.2,674,7.0,1,5334,186,-167,4.574,0.063,-0.077,291.70639,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6095,0,0,0,0,0.9951412000000001,0.0105,0.513,101.7,509,17.6,1,3325,117,-25,5.364,0.012,-0.228,284.2399,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6099,0,0,0,0,377.501257,0.0164,0.595,541.4,242,13.9,1,5751,78,-78,4.508,0.021,-0.11900000000000001,285.6409,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6101,0,0,0,0,0.92623983,0.0171,0.27899999999999997,411.4,1208,9.1,1,4494,161,-161,4.692,0.032,-0.052000000000000005,297.20752000000005,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6111,0,0,0,0,6.33342309,0.0127,0.633,123.3,625,7.5,3,4352,116,-129,4.671,0.032,-0.042,284.26859,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6117,0,0,0,0,12.948925599999999,0.0137,0.685,331.0,416,7.2,1,3867,80,-135,4.734,0.07,-0.07,281.35677999999996,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6122,0,0,0,0,6.76890076,0.008440000000000001,0.306,123.1,1017,10.8,1,5737,154,-171,4.327,0.153,-0.187,294.40472,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6129,0,0,0,0,0.565713361,0.00331,0.166,86.4,1917,11.6,1,5220,157,-157,4.48,0.086,-0.105,286.03839,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6132,0,0,0,0,43.535891,0.00868,0.247,576.6,444,13.9,1,5481,166,-149,4.592,0.032,-0.12,289.70703,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6142,0,0,0,0,2.44693823,0.00345,0.152,26.4,1379,9.0,1,5821,69,-87,4.419,0.063,-0.11699999999999999,287.23486,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6149,0,0,0,0,80.9669561,0.0012699999999999999,0.0483,4733.0,364,52.0,1,5611,168,-168,4.61,0.04,-0.128,295.80585,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6152,0,0,0,0,373.41508999999996,0.0119,0.612,1806.0,158,10.0,1,4236,121,-144,4.6419999999999995,0.065,-0.027000000000000003,290.30773999999997,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6153,0,0,0,0,17.634272,0.00555,0.18,76.7,842,9.7,1,4885,125,-97,3.815,0.74,-0.413,298.74216,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6156,0,0,0,0,240.192808,0.0307,0.627,605.8,298,12.0,4,6004,181,-199,4.484,0.052000000000000005,-0.20800000000000002,294.98913999999996,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6159,0,0,0,0,29.9315174,0.025,1.1,353.0,517,5.6,1,5551,172,-142,4.57,0.028999999999999998,-0.028999999999999998,295.52617999999995,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6165,0,0,0,0,8.9772888,0.009609999999999999,0.31,97.5,1113,10.3,4,5597,112,-101,3.963,0.054000000000000006,-0.045,297.91687,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6167,0,0,0,0,3.62657392,0.00617,0.198,98.5,1014,10.7,1,5416,161,-161,4.579,0.034,-0.136,291.49585,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6172,0,0,0,0,7.893532400000001,0.0189,0.602,47.6,1052,8.3,1,6306,170,-207,4.346,0.10800000000000001,-0.18600000000000003,292.08185,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6173,0,0,0,0,1.36752316,0.00414,0.115,61.0,1684,11.7,1,5836,78,-78,4.417,0.063,-0.11699999999999999,287.22008999999997,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
6174,0,0,0,0,1.04347858,0.00913,0.306,22.5,2688,8.6,1,6014,200,-182,3.843,0.3,-0.1,298.25203999999997,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
